product_id,product_description,main_category,sub_category,estimated_revenue,total_sales,cumulative_revenue,cumulative_revenue_pct,revenue_rank,abc_tier
P008648,Basil Essential Pet Accessories 200Max,pet supplies,pet accessories,324950.0,1675,203227056357.0,99.8,17609,C - Long Tail
P015158,Skybags Eco-Friendly Backpacks 466S,luggage & bags,backpacks,324912.0,967,203227381269.0,99.8,17610,C - Long Tail
P014332,Nestle Wireless Snacks 143Pro,grocery & gourmet foods,snacks,324864.0,2304,203227706133.0,99.8,17611,C - Long Tail
P006309,24 Mantra Premium Snacks 871Max,grocery & gourmet foods,snacks,324862.0,3914,203228030995.0,99.8,17612,C - Long Tail
P004672,Local Brand Classic Staples 707S,grocery & gourmet foods,staples,324786.0,4389,203228355781.0,99.8,17613,C - Long Tail
P003440,Local Brand Pro Staples 606S,grocery & gourmet foods,staples,324638.0,3959,203228680419.0,99.8,17614,C - Long Tail
P011365,Amazon Basics Classic Home Decor 237X,home & kitchen,home decor,324565.0,2335,203229004984.0,99.8,17615,C - Long Tail
P007303,Local Press Ultra Fiction 590X,books,fiction,324428.0,884,203229329412.0,99.8,17616,C - Long Tail
P013277,Nestle Ultra Snacks 326X,grocery & gourmet foods,snacks,324399.0,1523,203229653811.0,99.8,17617,C - Long Tail
P018732,Nirlon Deluxe Furniture 603S,home & kitchen,furniture,324224.0,1192,203229978035.0,99.8,17618,C - Long Tail
P014295,WOW Lightweight Makeup 774Max,beauty & health,makeup,324045.0,1895,203230302080.0,99.8,17619,C - Long Tail
P018541,AutoFurnish Smart Bike Accessories 235,car & motorbike,bike accessories,323760.0,456,203230625840.0,99.8,17620,C - Long Tail
P017256,24 Mantra Essential Staples 610X,grocery & gourmet foods,staples,323745.0,1695,203230949585.0,99.8,17621,C - Long Tail
P001205,WOW Portable Makeup 532,beauty & health,makeup,323744.0,604,203231273329.0,99.8,17622,C - Long Tail
P014957,Nivea Pro Personal Care Appliances 428,beauty & health,personal care appliances,323420.0,1570,203231596749.0,99.8,17623,C - Long Tail
P016479,24 Mantra Essential Staples 666Pro,grocery & gourmet foods,staples,323388.0,4146,203231920137.0,99.8,17624,C - Long Tail
P009443,Cello Compact Stationery 784Pro,office products,stationery,323379.0,531,203232243516.0,99.8,17625,C - Long Tail
P013437,Local Brand Essential Organic Foods 797Max,grocery & gourmet foods,organic foods,323340.0,3804,203232566856.0,99.8,17626,C - Long Tail
P015257,Decathlon Heavy-Duty Cycling 379X,sports & fitness,cycling,323176.0,1592,203232890032.0,99.8,17627,C - Long Tail
P007513,3M Pro Car Care 308Max,car & motorbike,car care,323143.0,5477,203233213175.0,99.8,17628,C - Long Tail
P014831,Local Press Portable Fiction 788S,books,fiction,322740.0,2934,203233535915.0,99.8,17629,C - Long Tail
P009102,AutoFurnish Lightweight Bike Accessories 713S,car & motorbike,bike accessories,322350.0,1842,203233858265.0,99.8,17630,C - Long Tail
P001240,Local Press Smart Non-Fiction 324X,books,non-fiction,322206.0,647,203234180471.0,99.8,17631,C - Long Tail
P003520,Nirlon Eco-Friendly Kitchen Storage 547Max,home & kitchen,kitchen storage,322190.0,1595,203234502661.0,99.8,17632,C - Long Tail
P008255,Mothercare Essential Educational Games 969Pro,toys & baby products,educational games,322127.0,923,203234824788.0,99.8,17633,C - Long Tail
P010947,Milton Compact Home Decor 655S,home & kitchen,home decor,322028.0,3038,203235146816.0,99.8,17634,C - Long Tail
P017351,Kadence Lightweight Guitars 569,music & instruments,guitars,322026.0,1146,203235468842.0,99.8,17635,C - Long Tail
P014430,Local Brand Everyday Beverages 538Max,grocery & gourmet foods,beverages,322020.0,7156,203235790862.0,99.8,17636,C - Long Tail
P018704,Decathlon Classic Gym Equipment 265S,sports & fitness,gym equipment,321978.0,1042,203236112840.0,99.81,17637,C - Long Tail
P000612,BE SAVAGE Lightweight Cycling 477S,sports & fitness,cycling,321893.0,2251,203236434733.0,99.81,17638,C - Long Tail
P004452,HarperCollins Heavy-Duty Academic 607S,books,academic,321810.0,1893,203236756543.0,99.81,17639,C - Long Tail
P009307,LEGO Eco-Friendly Educational Games 106Pro,toys & baby products,educational games,321792.0,1676,203237078335.0,99.81,17640,C - Long Tail
P013010,Mothercare Pro Educational Games 961S,toys & baby products,educational games,321727.0,1121,203237400062.0,99.81,17641,C - Long Tail
P005077,24 Mantra Deluxe Organic Foods 613Pro,grocery & gourmet foods,organic foods,321672.0,6186,203237721734.0,99.81,17642,C - Long Tail
P005528,WOW Advanced Makeup 970Max,beauty & health,makeup,321479.0,2129,203238043213.0,99.81,17643,C - Long Tail
P008566,Penguin Classic Fiction 486Pro,books,fiction,321474.0,1227,203238364687.0,99.81,17644,C - Long Tail
P012581,Lakme Eco-Friendly Haircare 507Max,beauty & health,haircare,321315.0,2073,203238686002.0,99.81,17645,C - Long Tail
P004602,BE SAVAGE Compact Sportswear 237Max,sports & fitness,sportswear,321146.0,1582,203239007148.0,99.81,17646,C - Long Tail
P002863,Royal Canin Ultra Pet Grooming 290Max,pet supplies,pet grooming,321126.0,2327,203239328274.0,99.81,17647,C - Long Tail
P008519,Tata Ultra Beverages 926S,grocery & gourmet foods,beverages,321112.0,3649,203239649386.0,99.81,17648,C - Long Tail
P016712,Chicco Classic Toys 788X,toys & baby products,toys,321080.0,920,203239970466.0,99.81,17649,C - Long Tail
P003181,Dove Smart Haircare 487Pro,beauty & health,haircare,320982.0,2631,203240291448.0,99.81,17650,C - Long Tail
P000965,Casio Compact Storage & Organization 493,office products,storage & organization,320950.0,2450,203240612398.0,99.81,17651,C - Long Tail
P004129,Luvlap Advanced Toys 620Pro,toys & baby products,toys,320880.0,4011,203240933278.0,99.81,17652,C - Long Tail
P009020,Cheston Heavy-Duty Power Tools 740,home improvement,power tools,320824.0,476,203241254102.0,99.81,17653,C - Long Tail
P019401,Luvlap Heavy-Duty Infant Wear 733Max,toys & baby products,infant wear,320712.0,1992,203241574814.0,99.81,17654,C - Long Tail
P005967,Juarez Essential Guitars 798S,music & instruments,guitars,320352.0,96,203241895166.0,99.81,17655,C - Long Tail
P010772,Local Press Classic Fiction 607Max,books,fiction,319869.0,3231,203242215035.0,99.81,17656,C - Long Tail
P016483,Cheston Pro Power Tools 793,home improvement,power tools,319640.0,2440,203242534675.0,99.81,17657,C - Long Tail
P002982,Samsonite Ultra Backpacks 710X,luggage & bags,backpacks,319615.0,659,203242854290.0,99.81,17658,C - Long Tail
P006198,Fabindia Compact Men'S Clothing 517,fashion,men's clothing,319587.0,1041,203243173877.0,99.81,17659,C - Long Tail
P015277,Fossil Heavy-Duty Footwear 335Max,fashion,footwear,319200.0,1140,203243493077.0,99.81,17660,C - Long Tail
P002405,Fastrack Compact Smart Watches 908S,watches,smart watches,318935.0,1405,203243812012.0,99.81,17661,C - Long Tail
P013000,Mothercare Portable Educational Games 493,toys & baby products,educational games,318932.0,1123,203244130944.0,99.81,17662,C - Long Tail
P018190,Spidy Moto Pro Car Accessories 730S,car & motorbike,car accessories,318857.0,4141,203244449801.0,99.81,17663,C - Long Tail
P008633,Dove Pro Haircare 645X,beauty & health,haircare,318476.0,3092,203244768277.0,99.81,17664,C - Long Tail
P007000,Skybags Deluxe Suitcases 559,luggage & bags,suitcases,318375.0,1125,203245086652.0,99.81,17665,C - Long Tail
P008880,Tata Lightweight Organic Foods 876,grocery & gourmet foods,organic foods,318360.0,3790,203245405012.0,99.81,17666,C - Long Tail
P009648,Cello Premium Office Electronics 284,office products,office electronics,317761.0,1613,203245722773.0,99.81,17667,C - Long Tail
P016166,Classmate Everyday Storage & Organization 781S,office products,storage & organization,317618.0,686,203246040391.0,99.81,17668,C - Long Tail
P011700,Baybee Deluxe Baby Care 115X,toys & baby products,baby care,317583.0,1491,203246357974.0,99.81,17669,C - Long Tail
P016239,AutoFurnish Ultra Car Care 380X,car & motorbike,car care,317544.0,404,203246675518.0,99.81,17670,C - Long Tail
P004530,Funskool Essential Infant Wear 983S,toys & baby products,infant wear,317460.0,2442,203246992978.0,99.81,17671,C - Long Tail
P005825,Mamaearth Pro Personal Care Appliances 418Pro,beauty & health,personal care appliances,317420.0,1345,203247310398.0,99.81,17672,C - Long Tail
P010353,Nestle Ultra Snacks 439S,grocery & gourmet foods,snacks,317268.0,3777,203247627666.0,99.81,17673,C - Long Tail
P000460,Basil Deluxe Pet Grooming 270S,pet supplies,pet grooming,317205.0,159,203247944871.0,99.81,17674,C - Long Tail
P006070,Strauss Portable Gym Equipment 204,sports & fitness,gym equipment,316920.0,1112,203248261791.0,99.81,17675,C - Long Tail
P002095,Drools Smart Pet Accessories 982X,pet supplies,pet accessories,316848.0,123,203248578639.0,99.81,17676,C - Long Tail
P006257,BE SAVAGE Classic Yoga 398S,sports & fitness,yoga,316540.0,1666,203248895179.0,99.81,17677,C - Long Tail
P017228,Skybags Classic Suitcases 562X,luggage & bags,suitcases,316520.0,772,203249211699.0,99.81,17678,C - Long Tail
P008812,AutoFurnish Compact Bike Accessories 919Pro,car & motorbike,bike accessories,316406.0,281,203249528105.0,99.81,17679,C - Long Tail
P014632,Juarez Ultra Keyboards 380S,music & instruments,keyboards,316260.0,210,203249844365.0,99.81,17680,C - Long Tail
P003357,Funskool Portable Infant Wear 562X,toys & baby products,infant wear,316107.0,1023,203250160472.0,99.81,17681,C - Long Tail
P016527,Lakme Essential Haircare 246X,beauty & health,haircare,316064.0,5644,203250476536.0,99.81,17682,C - Long Tail
P014328,Mothercare Wireless Toys 482X,toys & baby products,toys,316017.0,2701,203250792553.0,99.81,17683,C - Long Tail
P008218,Wonderchef Classic Kitchen Storage 320Pro,home & kitchen,kitchen storage,316008.0,2052,203251108561.0,99.81,17684,C - Long Tail
P010168,Cheston Everyday Power Tools 763Pro,home improvement,power tools,315732.0,634,203251424293.0,99.81,17685,C - Long Tail
P017111,Nirlon Everyday Home Decor 868Pro,home & kitchen,home decor,315375.0,2175,203251739668.0,99.81,17686,C - Long Tail
P012809,Realme Eco-Friendly Smartphones 333Max,mobiles,smartphones,315372.0,1282,203252055040.0,99.81,17687,C - Long Tail
P008066,Nestle Smart Organic Foods 459,grocery & gourmet foods,organic foods,315225.0,2335,203252370265.0,99.81,17688,C - Long Tail
P002184,Cheston Smart Paint Supplies 239Pro,home improvement,paint supplies,315054.0,414,203252685319.0,99.81,17689,C - Long Tail
P019425,Local Brand Wireless Beverages 970Pro,grocery & gourmet foods,beverages,315036.0,2917,203253000355.0,99.81,17690,C - Long Tail
P015412,Nivea Lightweight Haircare 438,beauty & health,haircare,315003.0,1599,203253315358.0,99.81,17691,C - Long Tail
P013596,Nestle Eco-Friendly Organic Foods 903Pro,grocery & gourmet foods,organic foods,314955.0,6999,203253630313.0,99.81,17692,C - Long Tail
P003212,Garnier Advanced Makeup 373,beauty & health,makeup,314944.0,4256,203253945257.0,99.81,17693,C - Long Tail
P005802,Spidy Moto Wireless Bike Accessories 184S,car & motorbike,bike accessories,314867.0,217,203254260124.0,99.81,17694,C - Long Tail
P005684,AutoFurnish Pro Car Accessories 725S,car & motorbike,car accessories,314820.0,2862,203254574944.0,99.81,17695,C - Long Tail
P003805,HarperCollins Compact Non-Fiction 220X,books,non-fiction,314796.0,2836,203254889740.0,99.81,17696,C - Long Tail
P017744,Fisher-Price Essential Baby Care 110S,toys & baby products,baby care,314792.0,2888,203255204532.0,99.81,17697,C - Long Tail
P005479,Lakme Essential Makeup 445S,beauty & health,makeup,314736.0,1896,203255519268.0,99.81,17698,C - Long Tail
P008793,Rupa Publications Wireless Children'S Books 247,books,children's books,314580.0,2940,203255833848.0,99.81,17699,C - Long Tail
P009381,Local Brand Compact Organic Foods 549Max,grocery & gourmet foods,organic foods,314571.0,3243,203256148419.0,99.81,17700,C - Long Tail
P019664,24 Mantra Deluxe Organic Foods 688X,grocery & gourmet foods,organic foods,314370.0,2994,203256462789.0,99.82,17701,C - Long Tail
P006999,Fisher-Price Premium Toys 984S,toys & baby products,toys,314336.0,1786,203256777125.0,99.82,17702,C - Long Tail
P012589,Local Press Essential Academic 508,books,academic,314250.0,750,203257091375.0,99.82,17703,C - Long Tail
P008955,Local Press Eco-Friendly Children'S Books 853Max,books,children's books,314160.0,935,203257405535.0,99.82,17704,C - Long Tail
P001532,Cheston Eco-Friendly Hand Tools 812S,home improvement,hand tools,313828.0,1171,203257719363.0,99.82,17705,C - Long Tail
P007346,Luvlap Advanced Educational Games 132Pro,toys & baby products,educational games,313636.0,881,203258032999.0,99.82,17706,C - Long Tail
P010464,Luvlap Classic Toys 470Pro,toys & baby products,toys,313632.0,2592,203258346631.0,99.82,17707,C - Long Tail
P012243,Rupa Publications Lightweight Children'S Books 715,books,children's books,313548.0,986,203258660179.0,99.82,17708,C - Long Tail
P014729,HRX Eco-Friendly Women'S Clothing 498,fashion,women's clothing,313467.0,1771,203258973646.0,99.82,17709,C - Long Tail
P002543,GARDENIA Essential Grills 517Max,garden & outdoors,grills,313390.0,2849,203259287036.0,99.82,17710,C - Long Tail
P017662,Michelin Eco-Friendly Bike Accessories 592X,car & motorbike,bike accessories,313300.0,964,203259600336.0,99.82,17711,C - Long Tail
P016951,Nestle Heavy-Duty Snacks 671Max,grocery & gourmet foods,snacks,313046.0,811,203259913382.0,99.82,17712,C - Long Tail
P005530,AutoFurnish Essential Car Accessories 682Max,car & motorbike,car accessories,312864.0,3259,203260226246.0,99.82,17713,C - Long Tail
P009463,Tata Deluxe Beverages 416Max,grocery & gourmet foods,beverages,312833.0,1019,203260539079.0,99.82,17714,C - Long Tail
P010830,Local Brand Essential Beverages 180Max,grocery & gourmet foods,beverages,312644.0,3326,203260851723.0,99.82,17715,C - Long Tail
P009977,Local Brand Classic Organic Foods 931S,grocery & gourmet foods,organic foods,312258.0,1466,203261163981.0,99.82,17716,C - Long Tail
P010016,Drools Pro Pet Grooming 783,pet supplies,pet grooming,312153.0,201,203261476134.0,99.82,17717,C - Long Tail
P008222,Skybags Essential Backpacks 275S,luggage & bags,backpacks,312095.0,1295,203261788229.0,99.82,17718,C - Long Tail
P002999,Local Brand Eco-Friendly Snacks 347,grocery & gourmet foods,snacks,312021.0,2811,203262100250.0,99.82,17719,C - Long Tail
P017668,Local Press Classic Children'S Books 874Pro,books,children's books,312012.0,1284,203262412262.0,99.82,17720,C - Long Tail
P009972,Nestle Advanced Staples 792,grocery & gourmet foods,staples,311982.0,3586,203262724244.0,99.82,17721,C - Long Tail
P012611,Local Brand Pro Organic Foods 190X,grocery & gourmet foods,organic foods,311892.0,3318,203263036136.0,99.82,17722,C - Long Tail
P006067,Juarez Wireless Accessories 418X,music & instruments,accessories,311696.0,506,203263347832.0,99.82,17723,C - Long Tail
P011771,Royal Canin Premium Pet Food 515S,pet supplies,pet food,311682.0,861,203263659514.0,99.82,17724,C - Long Tail
P017345,iBell Eco-Friendly Hand Tools 995Pro,home improvement,hand tools,311199.0,2117,203263970713.0,99.82,17725,C - Long Tail
P017612,Nirlon Ultra Furniture 760,home & kitchen,furniture,311052.0,2116,203264281765.0,99.82,17726,C - Long Tail
P012564,Mamaearth Everyday Skincare 299Pro,beauty & health,skincare,310985.0,1517,203264592750.0,99.82,17727,C - Long Tail
P019305,24 Mantra Eco-Friendly Organic Foods 360Max,grocery & gourmet foods,organic foods,310960.0,2990,203264903710.0,99.82,17728,C - Long Tail
P009105,Sonata Essential Smart Watches 326,watches,smart watches,310885.0,485,203265214595.0,99.82,17729,C - Long Tail
P002870,24 Mantra Premium Snacks 769Pro,grocery & gourmet foods,snacks,310621.0,2903,203265525216.0,99.82,17730,C - Long Tail
P007078,Classmate Deluxe Stationery 267,office products,stationery,310482.0,423,203265835698.0,99.82,17731,C - Long Tail
P005828,Local Press Essential Non-Fiction 723S,books,non-fiction,310464.0,3136,203266146162.0,99.82,17732,C - Long Tail
P014663,24 Mantra Classic Beverages 102,grocery & gourmet foods,beverages,310458.0,877,203266456620.0,99.82,17733,C - Long Tail
P005598,Nike Lightweight Gym Equipment 663Max,sports & fitness,gym equipment,310420.0,1660,203266767040.0,99.82,17734,C - Long Tail
P004572,Stanley Everyday Electricals 406,home improvement,electricals,310415.0,1267,203267077455.0,99.82,17735,C - Long Tail
P015059,Penguin Eco-Friendly Non-Fiction 189Pro,books,non-fiction,310176.0,359,203267387631.0,99.82,17736,C - Long Tail
P011767,Royal Canin Essential Pet Accessories 658,pet supplies,pet accessories,310115.0,1835,203267697746.0,99.82,17737,C - Long Tail
P012508,BE SAVAGE Advanced Sportswear 776X,sports & fitness,sportswear,310080.0,1216,203268007826.0,99.82,17738,C - Long Tail
P018579,Drools Compact Pet Accessories 401Max,pet supplies,pet accessories,310005.0,747,203268317831.0,99.82,17739,C - Long Tail
P011806,Local Press Pro Children'S Books 899Pro,books,children's books,309818.0,1597,203268627649.0,99.82,17740,C - Long Tail
P009716,Local Press Smart Fiction 490X,books,fiction,309750.0,1475,203268937399.0,99.82,17741,C - Long Tail
P002669,Weber Smart Grills 140Pro,garden & outdoors,grills,309734.0,1234,203269247133.0,99.82,17742,C - Long Tail
P012716,iBell Compact Hand Tools 438Pro,home improvement,hand tools,309729.0,301,203269556862.0,99.82,17743,C - Long Tail
P004303,Local Brand Compact Beverages 866,grocery & gourmet foods,beverages,309680.0,7742,203269866542.0,99.82,17744,C - Long Tail
P009829,Pedigree Heavy-Duty Pet Food 423S,pet supplies,pet food,309540.0,1005,203270176082.0,99.82,17745,C - Long Tail
P005363,Spidy Moto Deluxe Car Care 752Max,car & motorbike,car care,309428.0,1204,203270485510.0,99.82,17746,C - Long Tail
P004015,Fabindia Smart Watches 647Pro,fashion,watches,308941.0,1069,203270794451.0,99.82,17747,C - Long Tail
