product_id,product_description,main_category,sub_category,price_band,ratings,is_high_rated,discount_price,actual_price,discount_percentage,total_sales,predicted_sales,prediction_error,prediction_error_pct,estimated_revenue,description_word_count,model_used
P019113,Cockatoo Classic Gym Equipment 328Max,sports & fitness,gym equipment,Premium (₹5k-20k),4.7,1,8807.0,9980.0,11.75,2584,1505.0,-1079.0,-41.8,22757288.0,5,XGBoost
P019114,LEGO Lightweight Educational Games 566Max,toys & baby products,educational games,Budget (<₹500),4.8,1,190.0,241.0,21.16,5795,5143.0,-652.0,-11.3,1101050.0,5,XGBoost
P019115,Fabindia Wireless Women'S Clothing 139X,fashion,women's clothing,Value (₹500-1.5k),3.8,0,680.0,834.0,18.47,2205,2507.0,302.0,13.7,1499400.0,5,XGBoost
P019116,Parker Everyday Storage & Organization 982Pro,office products,storage & organization,Value (₹500-1.5k),3.5,0,617.0,1047.0,41.07,1175,837.0,-338.0,-28.8,724975.0,6,XGBoost
P019117,Samsung Smart Mobile Accessories 190Max,mobiles,mobile accessories,Luxury (₹20k+),4.7,1,27326.0,31844.0,14.19,4666,3687.0,-979.0,-21.0,127503116.0,5,XGBoost
P019118,boAt Essential Smart Watches 912Pro,electronics,smart watches,Value (₹500-1.5k),4.1,1,472.0,621.0,23.99,3561,3762.0,201.0,5.6,1680792.0,5,XGBoost
P019119,Nivea Wireless Makeup 736X,beauty & health,makeup,Mid (₹1.5k-5k),3.6,0,1262.0,1649.0,23.47,900,1287.0,387.0,43.0,1135800.0,4,XGBoost
P019120,Bose Essential Cameras 146X,electronics,cameras,Value (₹500-1.5k),3.2,0,939.0,1007.0,6.75,1385,1601.0,216.0,15.6,1300515.0,4,XGBoost
P019121,Generic Everyday Safety Gear 376Max,industrial & scientific,safety gear,Value (₹500-1.5k),4.4,1,775.0,974.0,20.43,603,585.0,-18.0,-3.0,467325.0,5,XGBoost
P019122,Pedigree Deluxe Pet Accessories 726Max,pet supplies,pet accessories,Budget (<₹500),4.3,1,322.0,334.0,3.59,823,886.0,63.0,7.7,265006.0,5,XGBoost
P019123,Local Brand Smart Organic Foods 537,grocery & gourmet foods,organic foods,Budget (<₹500),3.2,0,192.0,236.0,18.64,1392,1015.0,-377.0,-27.1,267264.0,6,XGBoost
P019124,24 Mantra Premium Organic Foods 440Pro,grocery & gourmet foods,organic foods,Budget (<₹500),4.5,1,186.0,206.0,9.71,5616,3115.0,-2501.0,-44.5,1044576.0,6,XGBoost
P019125,Nike Classic Sportswear 783X,sports & fitness,sportswear,Value (₹500-1.5k),3.6,0,1353.0,1455.0,7.01,985,1057.0,72.0,7.3,1332705.0,4,XGBoost
P019126,Weber Advanced Grills 305,garden & outdoors,grills,Value (₹500-1.5k),2.6,0,702.0,795.0,11.7,129,142.0,13.0,10.1,90558.0,4,XGBoost
P019127,Casio Pro Analog Watches 476,watches,analog watches,Budget (<₹500),3.6,0,320.0,430.0,25.58,738,1856.0,1118.0,151.5,236160.0,5,XGBoost
P019128,Noise Ultra Televisions 907,electronics,televisions,Luxury (₹20k+),3.8,0,15868.0,22296.0,28.83,1449,1503.0,54.0,3.7,22992732.0,4,XGBoost
P019129,Nivea Essential Haircare 338Max,beauty & health,haircare,Mid (₹1.5k-5k),5.0,1,1748.0,2567.0,31.9,3664,3718.0,54.0,1.5,6404672.0,4,XGBoost
P019130,Cello Heavy-Duty Home Decor 107S,home & kitchen,home decor,Premium (₹5k-20k),3.7,0,14734.0,15160.0,2.81,618,564.0,-54.0,-8.7,9105612.0,5,XGBoost
P019131,Chicco Pro Educational Games 635Max,toys & baby products,educational games,Premium (₹5k-20k),4.9,1,3092.0,5236.0,40.95,3821,3970.0,149.0,3.9,11814532.0,5,XGBoost
P019132,Spidy Moto Premium Bike Accessories 755Max,car & motorbike,bike accessories,Premium (₹5k-20k),5.0,1,7049.0,9719.0,27.47,2414,2013.0,-401.0,-16.6,17016286.0,6,XGBoost
P019133,Realme Everyday Cases & Covers 784Max,mobiles,cases & covers,Premium (₹5k-20k),4.1,1,4866.0,6556.0,25.78,4520,3291.0,-1229.0,-27.2,21994320.0,6,XGBoost
P019134,Fossil Portable Smart Watches 555Pro,watches,smart watches,Mid (₹1.5k-5k),4.6,1,1946.0,2272.0,14.35,1304,2378.0,1074.0,82.4,2537584.0,5,XGBoost
P019135,Lakme Ultra Makeup 116,beauty & health,makeup,Budget (<₹500),3.9,0,127.0,144.0,11.81,2577,3284.0,707.0,27.4,327279.0,4,XGBoost
P019136,Sony Pro Smart Watches 983S,electronics,smart watches,Value (₹500-1.5k),4.3,1,530.0,637.0,16.8,6342,4284.0,-2058.0,-32.5,3361260.0,5,XGBoost
P019137,Rupa Publications Lightweight Fiction 997X,books,fiction,Budget (<₹500),4.4,1,306.0,365.0,16.16,2325,1677.0,-648.0,-27.9,711450.0,5,XGBoost
P019138,Cello Ultra Cookware 495,home & kitchen,cookware,Budget (<₹500),4.9,1,391.0,497.0,21.33,4644,5209.0,565.0,12.2,1815804.0,4,XGBoost
P019139,Sonata Everyday Analog Watches 113X,watches,analog watches,Budget (<₹500),4.1,1,373.0,426.0,12.44,2018,1823.0,-195.0,-9.7,752714.0,5,XGBoost
P019140,Mothercare Lightweight Baby Care 300,toys & baby products,baby care,Budget (<₹500),4.7,1,392.0,459.0,14.6,2810,3418.0,608.0,21.6,1101520.0,5,XGBoost
P019141,Cheston Deluxe Paint Supplies 755,home improvement,paint supplies,Budget (<₹500),4.8,1,180.0,204.0,11.76,3278,2729.0,-549.0,-16.7,590040.0,5,XGBoost
P019142,Lakme Wireless Personal Care Appliances 110Pro,beauty & health,personal care appliances,Mid (₹1.5k-5k),3.9,0,2499.0,2868.0,12.87,822,1347.0,525.0,63.9,2054178.0,6,XGBoost
P019143,Samsung Heavy-Duty Televisions 962Pro,electronics,televisions,Value (₹500-1.5k),2.9,0,1043.0,1210.0,13.8,1462,1272.0,-190.0,-13.0,1524866.0,4,XGBoost
P019144,Noise Everyday Headphones 522Max,electronics,headphones,Premium (₹5k-20k),3.7,0,18011.0,19159.0,5.99,848,1043.0,195.0,23.0,15273328.0,4,XGBoost
P019145,LEGO Essential Infant Wear 889S,toys & baby products,infant wear,Value (₹500-1.5k),3.7,0,635.0,730.0,13.01,1266,1392.0,126.0,10.0,803910.0,5,XGBoost
P019146,Pedigree Wireless Pet Accessories 240Max,pet supplies,pet accessories,Value (₹500-1.5k),4.9,1,340.0,526.0,35.36,4090,1847.0,-2243.0,-54.8,1390600.0,5,XGBoost
P019147,Decathlon Everyday Yoga 689S,sports & fitness,yoga,Mid (₹1.5k-5k),3.2,0,946.0,1603.0,40.99,511,1147.0,636.0,124.5,483406.0,4,XGBoost
P019148,Zebronics Smart Cameras 215X,electronics,cameras,Luxury (₹20k+),3.3,0,15382.0,20469.0,24.85,1053,1020.0,-33.0,-3.1,16197246.0,4,XGBoost
P019149,Classmate Smart Office Electronics 353S,office products,office electronics,Budget (<₹500),3.5,0,145.0,190.0,23.68,1629,863.0,-766.0,-47.0,236205.0,5,XGBoost
P019150,Tata Pro Beverages 562X,grocery & gourmet foods,beverages,Mid (₹1.5k-5k),3.2,0,1847.0,2412.0,23.42,631,759.0,128.0,20.3,1165457.0,4,XGBoost
P019151,Samsung Ultra Refrigerators 658X,appliances,refrigerators,Luxury (₹20k+),4.5,1,25062.0,29285.0,14.42,3758,2078.0,-1680.0,-44.7,94182996.0,4,XGBoost
P019152,Realme Essential Cases & Covers 521X,mobiles,cases & covers,Premium (₹5k-20k),3.5,0,7469.0,8767.0,14.81,2553,1543.0,-1010.0,-39.6,19068357.0,6,XGBoost
P019153,Dell Deluxe Storage Devices 329,computers,storage devices,Mid (₹1.5k-5k),4.8,1,2028.0,2482.0,18.29,4760,4437.0,-323.0,-6.8,9653280.0,5,XGBoost
P019154,Titan Eco-Friendly Watch Accessories 594Max,watches,watch accessories,Budget (<₹500),3.5,0,241.0,344.0,29.94,2159,1803.0,-356.0,-16.5,520319.0,5,XGBoost
P019155,Noise Compact Smart Watches 390Pro,electronics,smart watches,Luxury (₹20k+),4.8,1,19258.0,21234.0,9.31,4323,2704.0,-1619.0,-37.5,83252334.0,5,XGBoost
P019156,Local Brand Heavy-Duty Beverages 164Max,grocery & gourmet foods,beverages,Value (₹500-1.5k),4.9,1,315.0,530.0,40.57,4642,4926.0,284.0,6.1,1462230.0,5,XGBoost
P019157,Cello Classic Cookware 887X,home & kitchen,cookware,Value (₹500-1.5k),3.6,0,881.0,1075.0,18.05,1633,1364.0,-269.0,-16.5,1438673.0,4,XGBoost
P019158,Redmi Premium Mobile Accessories 170Max,mobiles,mobile accessories,Premium (₹5k-20k),2.7,0,6353.0,7011.0,9.39,1378,821.0,-557.0,-40.4,8754434.0,5,XGBoost
P019159,boAt Wireless Smart Watches 746X,electronics,smart watches,Value (₹500-1.5k),4.6,1,447.0,540.0,17.22,4318,5450.0,1132.0,26.2,1930146.0,5,XGBoost
P019160,JBL Advanced Televisions 876Pro,electronics,televisions,Luxury (₹20k+),4.0,1,17696.0,20918.0,15.4,2313,1587.0,-726.0,-31.4,40930848.0,4,XGBoost
P019161,24 Mantra Deluxe Organic Foods 225Max,grocery & gourmet foods,organic foods,Value (₹500-1.5k),4.4,1,482.0,626.0,23.0,2071,2575.0,504.0,24.3,998222.0,6,XGBoost
P019162,Redmi Heavy-Duty Cases & Covers 532S,mobiles,cases & covers,Value (₹500-1.5k),3.5,0,554.0,735.0,24.63,2424,3150.0,726.0,30.0,1342896.0,6,XGBoost
P019163,Apple Pro Mobile Accessories 412,mobiles,mobile accessories,Value (₹500-1.5k),4.0,1,730.0,788.0,7.36,3307,4075.0,768.0,23.2,2414110.0,5,XGBoost
P019164,Fossil Heavy-Duty Smart Watches 679S,watches,smart watches,Mid (₹1.5k-5k),3.7,0,4774.0,4837.0,1.3,717,669.0,-48.0,-6.7,3422958.0,5,XGBoost
P019165,LEGO Deluxe Infant Wear 487,toys & baby products,infant wear,Mid (₹1.5k-5k),3.6,0,1412.0,2500.0,43.52,840,1471.0,631.0,75.1,1186080.0,5,XGBoost
P019166,Rupa Publications Portable Academic 296Max,books,academic,Value (₹500-1.5k),4.4,1,530.0,647.0,18.08,773,1386.0,613.0,79.3,409690.0,5,XGBoost
P019167,Local Brand Deluxe Snacks 702Max,grocery & gourmet foods,snacks,Value (₹500-1.5k),3.4,0,519.0,1020.0,49.12,775,1458.0,683.0,88.1,402225.0,5,XGBoost
P019168,iBell Classic Electricals 756X,home improvement,electricals,Budget (<₹500),4.3,1,171.0,252.0,32.14,1611,2127.0,516.0,32.0,275481.0,4,XGBoost
P019169,Skybags Ultra Backpacks 716Pro,luggage & bags,backpacks,Mid (₹1.5k-5k),3.6,0,3625.0,4417.0,17.93,279,661.0,382.0,136.9,1011375.0,4,XGBoost
P019170,HP Everyday Storage Devices 519Pro,computers,storage devices,Premium (₹5k-20k),5.0,1,15396.0,17471.0,11.88,4252,3222.0,-1030.0,-24.2,65463792.0,5,XGBoost
P019171,boAt Wireless Televisions 988Max,electronics,televisions,Mid (₹1.5k-5k),3.5,0,2326.0,4166.0,44.17,2034,1941.0,-93.0,-4.6,4731084.0,4,XGBoost
P019172,Fabindia Everyday Watches 512Pro,fashion,watches,Premium (₹5k-20k),3.5,0,4701.0,5345.0,12.05,999,1047.0,48.0,4.8,4696299.0,4,XGBoost
P019173,Tata Essential Organic Foods 739S,grocery & gourmet foods,organic foods,Value (₹500-1.5k),4.0,1,427.0,501.0,14.77,1020,2069.0,1049.0,102.8,435540.0,5,XGBoost
P019174,Apple Heavy-Duty Power Banks 804Pro,mobiles,power banks,Luxury (₹20k+),3.7,0,18933.0,20924.0,9.52,2038,1658.0,-380.0,-18.6,38585454.0,5,XGBoost
P019175,JBL Compact Cameras 834X,electronics,cameras,Premium (₹5k-20k),3.9,0,5657.0,11935.0,52.6,2281,2654.0,373.0,16.4,12903617.0,4,XGBoost
P019176,HRX Eco-Friendly Watches 344,fashion,watches,Value (₹500-1.5k),4.6,1,277.0,542.0,48.89,5619,6634.0,1015.0,18.1,1556463.0,4,XGBoost
P019177,Sony Ultra Cameras 887S,electronics,cameras,Premium (₹5k-20k),4.0,1,4271.0,5505.0,22.42,4079,2603.0,-1476.0,-36.2,17421409.0,4,XGBoost
P019178,Milton Lightweight Cookware 585X,home & kitchen,cookware,Value (₹500-1.5k),3.9,0,666.0,895.0,25.59,2429,2933.0,504.0,20.7,1617714.0,4,XGBoost
P019179,Mothercare Wireless Baby Care 537,toys & baby products,baby care,Budget (<₹500),3.7,0,107.0,123.0,13.01,2881,1922.0,-959.0,-33.3,308267.0,5,XGBoost
P019180,Realme Wireless Cases & Covers 931,mobiles,cases & covers,Value (₹500-1.5k),4.2,1,555.0,893.0,37.85,6300,4711.0,-1589.0,-25.2,3496500.0,6,XGBoost
P019181,Fastrack Deluxe Smart Watches 850Pro,watches,smart watches,Value (₹500-1.5k),3.9,0,1164.0,1378.0,15.53,1583,1364.0,-219.0,-13.8,1842612.0,5,XGBoost
P019182,Chicco Compact Educational Games 880X,toys & baby products,educational games,Budget (<₹500),3.5,0,279.0,291.0,4.12,1165,1389.0,224.0,19.2,325035.0,5,XGBoost
P019183,Tommy Hilfiger Smart Footwear 461S,fashion,footwear,Budget (<₹500),4.0,1,263.0,283.0,7.07,2918,3945.0,1027.0,35.2,767434.0,5,XGBoost
P019184,Realme Essential Smartphones 781X,mobiles,smartphones,Luxury (₹20k+),4.5,1,23390.0,24192.0,3.32,1946,2290.0,344.0,17.7,45516940.0,4,XGBoost
P019185,Ptron Pro Televisions 371Max,electronics,televisions,Value (₹500-1.5k),3.4,0,1289.0,1395.0,7.6,1670,1393.0,-277.0,-16.6,2152630.0,4,XGBoost
P019186,Noise Heavy-Duty Smart Watches 407,electronics,smart watches,Mid (₹1.5k-5k),3.8,0,2273.0,2879.0,21.05,3453,2523.0,-930.0,-26.9,7848669.0,5,XGBoost
P019187,Drools Compact Pet Food 306Max,pet supplies,pet food,Value (₹500-1.5k),4.7,1,364.0,530.0,31.32,2384,1756.0,-628.0,-26.3,867776.0,5,XGBoost
P019188,Nike Premium Yoga 418X,sports & fitness,yoga,Budget (<₹500),3.6,0,198.0,361.0,45.15,2957,2246.0,-711.0,-24.0,585486.0,4,XGBoost
P019189,Ptron Heavy-Duty Cameras 277Pro,electronics,cameras,Mid (₹1.5k-5k),3.7,0,4129.0,4481.0,7.86,1111,1528.0,417.0,37.5,4587319.0,4,XGBoost
P019190,Ambrane Eco-Friendly Power Banks 392Pro,mobiles,power banks,Premium (₹5k-20k),3.4,0,7192.0,13744.0,47.67,2225,1799.0,-426.0,-19.1,16002200.0,5,XGBoost
P019191,Fisher-Price Portable Toys 282,toys & baby products,toys,Budget (<₹500),4.3,1,114.0,128.0,10.94,6964,3094.0,-3870.0,-55.6,793896.0,4,XGBoost
P019192,Rupa Publications Smart Academic 212,books,academic,Value (₹500-1.5k),3.7,0,343.0,612.0,43.95,1126,1050.0,-76.0,-6.7,386218.0,5,XGBoost
P019193,Fastrack Heavy-Duty Analog Watches 551Max,watches,analog watches,Value (₹500-1.5k),3.0,0,695.0,844.0,17.65,1320,663.0,-657.0,-49.8,917400.0,5,XGBoost
P019194,Mothercare Compact Toys 464Max,toys & baby products,toys,Value (₹500-1.5k),4.2,1,430.0,828.0,48.07,2111,3204.0,1093.0,51.8,907730.0,4,XGBoost
P019195,Strauss Everyday Cycling 466Pro,sports & fitness,cycling,Value (₹500-1.5k),4.0,1,454.0,562.0,19.22,2523,2276.0,-247.0,-9.8,1145442.0,4,XGBoost
P019196,boAt Everyday Cameras 781X,electronics,cameras,Luxury (₹20k+),3.0,0,22440.0,40141.0,44.1,553,730.0,177.0,32.0,12409320.0,4,XGBoost
P019197,Ambrane Portable Cases & Covers 724,mobiles,cases & covers,Luxury (₹20k+),4.1,1,20468.0,23679.0,13.56,2176,2367.0,191.0,8.8,44538368.0,6,XGBoost
P019198,HarperCollins Essential Fiction 516X,books,fiction,Budget (<₹500),4.3,1,301.0,346.0,13.01,1952,1674.0,-278.0,-14.2,587552.0,4,XGBoost
P019199,Amazon Basics Premium Home Decor 906Max,home & kitchen,home decor,Budget (<₹500),4.4,1,375.0,438.0,14.38,4234,3176.0,-1058.0,-25.0,1587750.0,6,XGBoost
P019200,WOW Premium Skincare 732Pro,beauty & health,skincare,Value (₹500-1.5k),4.6,1,942.0,1312.0,28.2,3594,3398.0,-196.0,-5.5,3385548.0,4,XGBoost
P019201,Sonata Essential Watch Accessories 979Max,watches,watch accessories,Mid (₹1.5k-5k),3.4,0,2232.0,2683.0,16.81,624,616.0,-8.0,-1.3,1392768.0,5,XGBoost
P019202,Sony Portable Televisions 180X,electronics,televisions,Premium (₹5k-20k),4.0,1,5388.0,6593.0,18.28,2449,2447.0,-2.0,-0.1,13195212.0,4,XGBoost
P019203,HP Heavy-Duty Monitors 882X,computers,monitors,Premium (₹5k-20k),4.3,1,6760.0,10163.0,33.48,3026,2459.0,-567.0,-18.7,20455760.0,4,XGBoost
P019204,Ambrane Deluxe Mobile Accessories 394,mobiles,mobile accessories,Premium (₹5k-20k),3.5,0,5592.0,7177.0,22.08,2578,1854.0,-724.0,-28.1,14416176.0,5,XGBoost
P019205,Portronics Premium Power Banks 337S,mobiles,power banks,Luxury (₹20k+),4.4,1,42669.0,61163.0,30.24,1599,2745.0,1146.0,71.7,68227731.0,5,XGBoost
P019206,Ambrane Eco-Friendly Smartphones 679Pro,mobiles,smartphones,Luxury (₹20k+),4.1,1,29810.0,30847.0,3.36,1236,1994.0,758.0,61.3,36845160.0,4,XGBoost
P019207,Nivea Lightweight Skincare 822Pro,beauty & health,skincare,Budget (<₹500),3.9,0,298.0,354.0,15.82,2712,2538.0,-174.0,-6.4,808176.0,4,XGBoost
P019208,Portronics Essential Power Banks 788Max,mobiles,power banks,Luxury (₹20k+),4.1,1,52102.0,60995.0,14.58,1915,1882.0,-33.0,-1.7,99775330.0,5,XGBoost
P019209,Sony Classic Televisions 799Max,electronics,televisions,Value (₹500-1.5k),3.8,0,1234.0,1421.0,13.16,4084,2708.0,-1376.0,-33.7,5039656.0,4,XGBoost
P019210,24 Mantra Classic Staples 914Pro,grocery & gourmet foods,staples,Value (₹500-1.5k),5.0,1,560.0,701.0,20.11,2983,3824.0,841.0,28.2,1670480.0,5,XGBoost
P019211,Weber Smart Gardening Tools 315Pro,garden & outdoors,gardening tools,Budget (<₹500),3.8,0,368.0,466.0,21.03,507,870.0,363.0,71.6,186576.0,5,XGBoost
P019212,Apple Eco-Friendly Mobile Accessories 144,mobiles,mobile accessories,Premium (₹5k-20k),4.5,1,10740.0,15024.0,28.51,9041,5412.0,-3629.0,-40.1,97100340.0,5,XGBoost
P019213,Fastrack Lightweight Smart Watches 243X,watches,smart watches,Premium (₹5k-20k),4.6,1,5521.0,8746.0,36.87,1932,1860.0,-72.0,-3.7,10666572.0,5,XGBoost
P019214,Local Press Everyday Children'S Books 196S,books,children's books,Value (₹500-1.5k),4.4,1,455.0,540.0,15.74,1532,1423.0,-109.0,-7.1,697060.0,6,XGBoost
P019215,Realme Everyday Cases & Covers 509Max,mobiles,cases & covers,Mid (₹1.5k-5k),4.8,1,1589.0,2117.0,24.94,7920,6945.0,-975.0,-12.3,12584880.0,6,XGBoost
P019216,Philips Classic Makeup 786X,beauty & health,makeup,Value (₹500-1.5k),3.5,0,885.0,985.0,10.15,912,1291.0,379.0,41.6,807120.0,4,XGBoost
P019217,Apple Deluxe Keyboards & Mice 769S,computers,keyboards & mice,Value (₹500-1.5k),3.9,0,816.0,861.0,5.23,2197,1944.0,-253.0,-11.5,1792752.0,6,XGBoost
P019218,WOW Premium Makeup 841,beauty & health,makeup,Budget (<₹500),4.0,1,208.0,219.0,5.02,2771,2052.0,-719.0,-25.9,576368.0,4,XGBoost
P019219,Zebronics Premium Smart Watches 735Pro,electronics,smart watches,Value (₹500-1.5k),4.3,1,397.0,507.0,21.7,6851,4788.0,-2063.0,-30.1,2719847.0,5,XGBoost
P019220,Samsung Essential Washing Machines 412,appliances,washing machines,Luxury (₹20k+),4.7,1,23335.0,30627.0,23.81,1241,2641.0,1400.0,112.8,28958735.0,5,XGBoost
P019221,Nirlon Pro Home Decor 971,home & kitchen,home decor,Value (₹500-1.5k),3.3,0,487.0,565.0,13.81,1024,1297.0,273.0,26.7,498688.0,5,XGBoost
P019222,Rupa Publications Essential Non-Fiction 689X,books,non-fiction,Value (₹500-1.5k),4.0,1,420.0,667.0,37.03,1148,1317.0,169.0,14.7,482160.0,5,XGBoost
P019223,AutoFurnish Ultra Car Care 734,car & motorbike,car care,Budget (<₹500),4.8,1,258.0,274.0,5.84,1675,1670.0,-5.0,-0.3,432150.0,5,XGBoost
P019224,Adidas Premium Gym Equipment 932S,sports & fitness,gym equipment,Value (₹500-1.5k),4.0,1,815.0,950.0,14.21,1629,1656.0,27.0,1.7,1327635.0,5,XGBoost
P019225,Cello Heavy-Duty Stationery 307Pro,office products,stationery,Budget (<₹500),4.3,1,277.0,337.0,17.8,2415,1274.0,-1141.0,-47.2,668955.0,4,XGBoost
P019226,HRX Portable Footwear 501X,fashion,footwear,Premium (₹5k-20k),3.3,0,6156.0,6732.0,8.56,1132,796.0,-336.0,-29.7,6968592.0,4,XGBoost
P019227,Mothercare Eco-Friendly Infant Wear 299S,toys & baby products,infant wear,Mid (₹1.5k-5k),3.6,0,3917.0,4419.0,11.36,409,652.0,243.0,59.4,1602053.0,5,XGBoost
P019228,HRX Compact Women'S Clothing 536X,fashion,women's clothing,Budget (<₹500),4.1,1,166.0,217.0,23.5,4715,4155.0,-560.0,-11.9,782690.0,5,XGBoost
P019229,Logitech Compact Storage Devices 799S,computers,storage devices,Luxury (₹20k+),3.4,0,119000.0,132622.0,10.27,492,523.0,31.0,6.3,58548000.0,5,XGBoost
P019230,3M Everyday Car Care 959Max,car & motorbike,car care,Budget (<₹500),4.4,1,103.0,113.0,8.85,2133,2454.0,321.0,15.0,219699.0,5,XGBoost
P019231,Redmi Classic Power Banks 253S,mobiles,power banks,Mid (₹1.5k-5k),4.3,1,1083.0,1534.0,29.4,3093,4631.0,1538.0,49.7,3349719.0,5,XGBoost
P019232,American Tourister Smart Wallets 409X,luggage & bags,wallets,Premium (₹5k-20k),4.1,1,3318.0,7459.0,55.52,1422,1545.0,123.0,8.6,4718196.0,5,XGBoost
P019233,Kore Premium Yoga 176Pro,sports & fitness,yoga,Budget (<₹500),3.5,0,160.0,201.0,20.4,798,1584.0,786.0,98.5,127680.0,4,XGBoost
P019234,Chicco Deluxe Infant Wear 648,toys & baby products,infant wear,Value (₹500-1.5k),4.2,1,701.0,886.0,20.88,1269,2247.0,978.0,77.1,889569.0,5,XGBoost
P019235,Fender Smart Guitars 932,music & instruments,guitars,Value (₹500-1.5k),4.3,1,553.0,629.0,12.08,747,742.0,-5.0,-0.7,413091.0,4,XGBoost
P019236,Chicco Essential Infant Wear 774Max,toys & baby products,infant wear,Value (₹500-1.5k),4.7,1,653.0,1028.0,36.48,8163,3636.0,-4527.0,-55.5,5330439.0,5,XGBoost
P019237,Wonderchef Compact Kitchen Storage 256S,home & kitchen,kitchen storage,Premium (₹5k-20k),4.6,1,5670.0,7190.0,21.14,1186,2466.0,1280.0,107.9,6724620.0,5,XGBoost
P019238,Ambrane Advanced Power Banks 763X,mobiles,power banks,Mid (₹1.5k-5k),4.6,1,1548.0,1791.0,13.57,4326,4701.0,375.0,8.7,6696648.0,5,XGBoost
P019239,Redmi Everyday Cases & Covers 174Max,mobiles,cases & covers,Luxury (₹20k+),3.3,0,65976.0,73073.0,9.71,971,944.0,-27.0,-2.8,64062696.0,6,XGBoost
P019240,Mothercare Essential Educational Games 573,toys & baby products,educational games,Mid (₹1.5k-5k),3.7,0,1566.0,1700.0,7.88,657,791.0,134.0,20.4,1028862.0,5,XGBoost
P019241,Ptron Pro Televisions 228S,electronics,televisions,Mid (₹1.5k-5k),3.6,0,3132.0,4686.0,33.16,2055,1791.0,-264.0,-12.8,6436260.0,4,XGBoost
P019242,Lakme Smart Personal Care Appliances 748X,beauty & health,personal care appliances,Budget (<₹500),4.6,1,211.0,281.0,24.91,4751,5727.0,976.0,20.5,1002461.0,6,XGBoost
P019243,Wonderchef Classic Home Decor 631Pro,home & kitchen,home decor,Budget (<₹500),4.1,1,139.0,262.0,46.95,3186,4284.0,1098.0,34.5,442854.0,5,XGBoost
P019244,Ptron Ultra Smart Watches 247Pro,electronics,smart watches,Luxury (₹20k+),4.4,1,36171.0,37937.0,4.66,1160,1561.0,401.0,34.6,41958360.0,5,XGBoost
P019245,Baybee Eco-Friendly Infant Wear 440X,toys & baby products,infant wear,Value (₹500-1.5k),3.6,0,571.0,656.0,12.96,1118,1235.0,117.0,10.5,638378.0,5,XGBoost
P019246,HarperCollins Advanced Non-Fiction 281X,books,non-fiction,Budget (<₹500),4.4,1,240.0,260.0,7.69,1915,1879.0,-36.0,-1.9,459600.0,4,XGBoost
P019247,Adidas Wireless Cycling 447,sports & fitness,cycling,Value (₹500-1.5k),4.4,1,1027.0,1393.0,26.27,4394,2714.0,-1680.0,-38.2,4512638.0,4,XGBoost
P019248,Skybags Portable Backpacks 987,luggage & bags,backpacks,Mid (₹1.5k-5k),4.5,1,1657.0,1687.0,1.78,1031,1267.0,236.0,22.9,1708367.0,4,XGBoost
P019249,Samsung Premium Microwaves 877X,appliances,microwaves,Luxury (₹20k+),4.3,1,30453.0,32055.0,5.0,1248,1314.0,66.0,5.3,38005344.0,4,XGBoost
P019250,Ambrane Portable Mobile Accessories 202S,mobiles,mobile accessories,Budget (<₹500),3.6,0,388.0,417.0,6.95,2817,2576.0,-241.0,-8.6,1092996.0,5,XGBoost
P019251,Local Brand Advanced Staples 440Pro,grocery & gourmet foods,staples,Budget (<₹500),5.0,1,103.0,169.0,39.05,5471,6102.0,631.0,11.5,563513.0,5,XGBoost
P019252,Cheston Smart Electricals 920S,home improvement,electricals,Value (₹500-1.5k),3.8,0,669.0,1073.0,37.65,893,1143.0,250.0,28.0,597417.0,4,XGBoost
P019253,Apple Classic Smartphones 284S,mobiles,smartphones,Budget (<₹500),4.5,1,454.0,474.0,4.22,7586,6173.0,-1413.0,-18.6,3444044.0,4,XGBoost
P019254,Lenovo Classic Storage Devices 773,computers,storage devices,Value (₹500-1.5k),3.6,0,631.0,1076.0,41.36,1503,2123.0,620.0,41.3,948393.0,5,XGBoost
P019255,Wildcraft Classic Suitcases 814S,luggage & bags,suitcases,Premium (₹5k-20k),4.5,1,4029.0,8217.0,50.97,1951,2106.0,155.0,7.9,7860579.0,4,XGBoost
